# frequency value
1.622875000000000000e+03 5.510351257718769770e-47
1.623000000000000000e+03 5.511044433799842968e-47
1.623125000000000000e+03 5.511737663977011374e-47
1.623250000000000000e+03 5.512430948250034820e-47
1.623375000000000000e+03 5.513124286618907472e-47
1.623500000000000000e+03 5.513817679083281230e-47
1.623625000000000000e+03 5.514511125643216378e-47
1.623750000000000000e+03 5.515204626298495113e-47
1.623875000000000000e+03 5.515898181049263285e-47
1.624000000000000000e+03 5.516591789895328369e-47
1.624125000000000000e+03 5.517285452836366576e-47
1.624250000000000000e+03 5.517979169872366236e-47
1.624375000000000000e+03 5.518672941003355548e-47
1.624500000000000000e+03 5.519366766229027250e-47
1.624625000000000000e+03 5.520060645549463992e-47
1.624750000000000000e+03 5.520754578964574373e-47
1.624875000000000000e+03 5.521448566474018072e-47
1.625000000000000000e+03 5.522142608077983724e-47
1.625125000000000000e+03 5.522836703776226298e-47
1.625250000000000000e+03 5.523530853568530905e-47
1.625375000000000000e+03 5.524225057454922827e-47
1.625500000000000000e+03 5.524919315435158004e-47
1.625625000000000000e+03 5.525613627509240326e-47
1.625750000000000000e+03 5.526307993677371069e-47
1.625875000000000000e+03 5.527002413938808332e-47
1.626000000000000000e+03 5.527696888293877852e-47
1.626125000000000000e+03 5.528391416742284035e-47
1.626250000000000000e+03 5.529085999284022019e-47
1.626375000000000000e+03 5.529780635919084998e-47
1.626500000000000000e+03 5.530475326647175435e-47
1.626625000000000000e+03 5.531170071468253462e-47
1.626750000000000000e+03 5.531864870382297689e-47
1.626875000000000000e+03 5.532559723389127259e-47
1.627000000000000000e+03 5.533254630488430048e-47
1.627125000000000000e+03 5.533949591680429697e-47
1.627250000000000000e+03 5.534644606964909372e-47
1.627375000000000000e+03 5.535339676341698913e-47
1.627500000000000000e+03 5.536034799810855688e-47
1.627625000000000000e+03 5.536729977372162864e-47
1.627750000000000000e+03 5.537425209025404580e-47
1.627875000000000000e+03 5.538120494770636260e-47
1.628000000000000000e+03 5.538815834607620651e-47
1.628125000000000000e+03 5.539511228536388868e-47
1.628250000000000000e+03 5.540206676557008004e-47
1.628375000000000000e+03 5.540902178668903401e-47
1.628500000000000000e+03 5.541597734872285087e-47
1.628625000000000000e+03 5.542293345166841911e-47
1.628750000000000000e+03 5.542989009552604988e-47
1.628875000000000000e+03 5.543684728029591819e-47
1.629000000000000000e+03 5.544380500597495145e-47
1.629125000000000000e+03 5.545076327256339272e-47
1.629250000000000000e+03 5.545772208005938484e-47
1.629375000000000000e+03 5.546468142846278195e-47
1.629500000000000000e+03 5.547164131777228110e-47
1.629625000000000000e+03 5.547860174798413877e-47
1.629750000000000000e+03 5.548556271910123310e-47
1.629875000000000000e+03 5.549252423112174579e-47
1.630000000000000000e+03 5.549948628404206946e-47
1.630125000000000000e+03 5.550644887786303058e-47
1.630250000000000000e+03 5.551341201258289839e-47
1.630375000000000000e+03 5.552037568820349117e-47
1.630500000000000000e+03 5.552733990471866370e-47
1.630625000000000000e+03 5.553430466213172195e-47
1.630750000000000000e+03 5.554126996044033228e-47
1.630875000000000000e+03 5.554823579964247223e-47
1.631000000000000000e+03 5.555520217973652770e-47
1.631125000000000000e+03 5.556216910072348075e-47
1.631250000000000000e+03 5.556913656260328277e-47
1.631375000000000000e+03 5.557610456537049834e-47
1.631500000000000000e+03 5.558307310902825842e-47
1.631625000000000000e+03 5.559004219357405436e-47
1.631750000000000000e+03 5.559701181900588312e-47
1.631875000000000000e+03 5.560398198532439617e-47
1.632000000000000000e+03 5.561095269252768772e-47
1.632125000000000000e+03 5.561792394061316159e-47
1.632250000000000000e+03 5.562489572958314171e-47
1.632375000000000000e+03 5.563186805943318445e-47
1.632500000000000000e+03 5.563884093016461219e-47
1.632625000000000000e+03 5.564581434177527605e-47
1.632750000000000000e+03 5.565278829426477738e-47
1.632875000000000000e+03 5.565976278763165764e-47
1.633000000000000000e+03 5.566673782187498340e-47
1.633125000000000000e+03 5.567371339699421013e-47
1.633250000000000000e+03 5.568068951298705282e-47
1.633375000000000000e+03 5.568766616985308364e-47
1.633500000000000000e+03 5.569464336759139831e-47
1.633625000000000000e+03 5.570162110620095642e-47
1.633750000000000000e+03 5.570859938568108704e-47
1.633875000000000000e+03 5.571557820603076922e-47
1.634000000000000000e+03 5.572255756724728039e-47
1.634125000000000000e+03 5.572953746933255551e-47
1.634250000000000000e+03 5.573651791228260796e-47
1.634375000000000000e+03 5.574349889609758361e-47
1.634500000000000000e+03 5.575048042077769635e-47
1.634625000000000000e+03 5.575746248631998055e-47
1.634750000000000000e+03 5.576444509272323048e-47
1.634875000000000000e+03 5.577142823998851574e-47
1.635000000000000000e+03 5.577841192811333738e-47
1.635125000000000000e+03 5.578539615709718979e-47
1.635250000000000000e+03 5.579238092693832275e-47
1.635375000000000000e+03 5.579936623763683349e-47
1.635500000000000000e+03 5.580635208919073842e-47
1.635625000000000000e+03 5.581333848159960972e-47
1.635750000000000000e+03 5.582032541486128877e-47
1.635875000000000000e+03 5.582731288897569779e-47
1.636000000000000000e+03 5.583430090394200056e-47
1.636125000000000000e+03 5.584128945975815515e-47
1.636250000000000000e+03 5.584827855642473525e-47
1.636375000000000000e+03 5.585526819393842515e-47
1.636500000000000000e+03 5.586225837230115011e-47
1.636625000000000000e+03 5.586924909150880682e-47
1.636750000000000000e+03 5.587624035156072435e-47
1.636875000000000000e+03 5.588323215245884742e-47
1.637000000000000000e+03 5.589022449420030758e-47
1.637125000000000000e+03 5.589721737678445338e-47
1.637250000000000000e+03 5.590421080020812468e-47
1.637375000000000000e+03 5.591120476447324673e-47
1.637500000000000000e+03 5.591819926957844853e-47
1.637625000000000000e+03 5.592519431551944203e-47
1.637750000000000000e+03 5.593218990229750099e-47
1.637875000000000000e+03 5.593918602991279073e-47
1.638000000000000000e+03 5.594618269836232613e-47
1.638125000000000000e+03 5.595317990764704065e-47
1.638250000000000000e+03 5.596017765776402697e-47
1.638375000000000000e+03 5.596717594871433524e-47
1.638500000000000000e+03 5.597417478049348292e-47
1.638625000000000000e+03 5.598117415310372587e-47
1.638750000000000000e+03 5.598817406654142751e-47
1.638875000000000000e+03 5.599517452080811443e-47
1.639000000000000000e+03 5.600217551590256146e-47
1.639125000000000000e+03 5.600917705182168627e-47
1.639250000000000000e+03 5.601617912856420537e-47
1.639375000000000000e+03 5.602318174613274409e-47
1.639500000000000000e+03 5.603018490452324774e-47
1.639625000000000000e+03 5.603718860373500651e-47
1.639750000000000000e+03 5.604419284376820515e-47
1.639875000000000000e+03 5.605119762462059754e-47
1.640000000000000000e+03 5.605820294629089046e-47
1.640125000000000000e+03 5.606520880877928810e-47
1.640250000000000000e+03 5.607221521208353462e-47
1.640375000000000000e+03 5.607922215620493296e-47
1.640500000000000000e+03 5.608622964113940899e-47
1.640625000000000000e+03 5.609323766688830454e-47
1.640750000000000000e+03 5.610024623345003471e-47
1.640875000000000000e+03 5.610725534082185746e-47
1.641000000000000000e+03 5.611426498900498823e-47
1.641125000000000000e+03 5.612127517799636414e-47
1.641250000000000000e+03 5.612828590779874664e-47
1.641375000000000000e+03 5.613529717840571825e-47
1.641500000000000000e+03 5.614230898982137254e-47
1.641625000000000000e+03 5.614932134204104226e-47
1.641750000000000000e+03 5.615633423506394953e-47
1.641875000000000000e+03 5.616334766889121255e-47
1.642000000000000000e+03 5.617036164352218956e-47
1.642125000000000000e+03 5.617737615895188271e-47
1.642250000000000000e+03 5.618439121518382162e-47
1.642375000000000000e+03 5.619140681221266810e-47
1.642500000000000000e+03 5.619842295004211708e-47
1.642625000000000000e+03 5.620543962866698593e-47
1.642750000000000000e+03 5.621245684809039591e-47
1.642875000000000000e+03 5.621947460830556975e-47
1.643000000000000000e+03 5.622649290931740808e-47
1.643125000000000000e+03 5.623351175112142838e-47
1.643250000000000000e+03 5.624053113371836963e-47
1.643375000000000000e+03 5.624755105710499393e-47
1.643500000000000000e+03 5.625457152128166104e-47
1.643625000000000000e+03 5.626159252624857516e-47
1.643750000000000000e+03 5.626861407200252754e-47
1.643875000000000000e+03 5.627563615854490863e-47
1.644000000000000000e+03 5.628265878587277223e-47
1.644125000000000000e+03 5.628968195398451397e-47
1.644250000000000000e+03 5.629670566288117426e-47
1.644375000000000000e+03 5.630372991255984577e-47
1.644500000000000000e+03 5.631075470302103414e-47
1.644625000000000000e+03 5.631778003426356283e-47
1.644750000000000000e+03 5.632480590628633307e-47
1.644875000000000000e+03 5.633183231908612642e-47
1.645000000000000000e+03 5.633885927266674473e-47
1.645125000000000000e+03 5.634588676702167329e-47
1.645250000000000000e+03 5.635291480215423753e-47
1.645375000000000000e+03 5.635994337805972156e-47
1.645500000000000000e+03 5.636697249474008953e-47
1.645625000000000000e+03 5.637400215219411628e-47
1.645750000000000000e+03 5.638103235041826247e-47
1.645875000000000000e+03 5.638806308941426859e-47
1.646000000000000000e+03 5.639509436918099701e-47
1.646125000000000000e+03 5.640212618971423747e-47
1.646250000000000000e+03 5.640915855101731538e-47
1.646375000000000000e+03 5.641619145308617607e-47
1.646500000000000000e+03 5.642322489592093621e-47
1.646625000000000000e+03 5.643025887951980669e-47
1.646750000000000000e+03 5.643729340388447940e-47
1.646875000000000000e+03 5.644432846901079269e-47
1.647000000000000000e+03 5.645136407489830900e-47
1.647125000000000000e+03 5.645840022154689221e-47
1.647250000000000000e+03 5.646543690895487960e-47
1.647375000000000000e+03 5.647247413712199892e-47
1.647500000000000000e+03 5.647951190604784179e-47
1.647625000000000000e+03 5.648655021572911194e-47
1.647750000000000000e+03 5.649358906616690813e-47
1.647875000000000000e+03 5.650062845735754517e-47
1.648000000000000000e+03 5.650766838930340531e-47
1.648125000000000000e+03 5.651470886200263136e-47
1.648250000000000000e+03 5.652174987545272439e-47
1.648375000000000000e+03 5.652879142965304267e-47
1.648500000000000000e+03 5.653583352460278885e-47
1.648625000000000000e+03 5.654287616030246857e-47
1.648750000000000000e+03 5.654991933674980654e-47
1.648875000000000000e+03 5.655696305394354842e-47
1.649000000000000000e+03 5.656400731188131197e-47
1.649125000000000000e+03 5.657105211056639344e-47
1.649250000000000000e+03 5.657809744999325046e-47
1.649375000000000000e+03 5.658514333016326376e-47
1.649500000000000000e+03 5.659218975107395386e-47
1.649625000000000000e+03 5.659923671272830585e-47
1.649750000000000000e+03 5.660628421511886186e-47
1.649875000000000000e+03 5.661333225825022107e-47
1.650000000000000000e+03 5.662038084211938865e-47
1.650125000000000000e+03 5.662742996672453660e-47
1.650250000000000000e+03 5.663447963206562603e-47
1.650375000000000000e+03 5.664152983813946763e-47
1.650500000000000000e+03 5.664858058495005774e-47
1.650625000000000000e+03 5.665563187249268051e-47
1.650750000000000000e+03 5.666268370076532315e-47
1.650875000000000000e+03 5.666973606976917194e-47
1.651000000000000000e+03 5.667678897950345873e-47
1.651125000000000000e+03 5.668384242996612213e-47
1.651250000000000000e+03 5.669089642115673432e-47
1.651375000000000000e+03 5.669795095307273803e-47
1.651500000000000000e+03 5.670500602571517366e-47
1.651625000000000000e+03 5.671206163908289385e-47
1.651750000000000000e+03 5.671911779317377889e-47
1.651875000000000000e+03 5.672617448798662306e-47
1.652000000000000000e+03 5.673323172352346830e-47
1.652125000000000000e+03 5.674028949977875277e-47
1.652250000000000000e+03 5.674734781675432395e-47
1.652375000000000000e+03 5.675440667445051242e-47
1.652500000000000000e+03 5.676146607286292318e-47
1.652625000000000000e+03 5.676852601199034081e-47
1.652750000000000000e+03 5.677558649183601293e-47
1.652875000000000000e+03 5.678264751239513616e-47
1.653000000000000000e+03 5.678970907366937320e-47
1.653125000000000000e+03 5.679677117565570979e-47
1.653250000000000000e+03 5.680383381835259017e-47
1.653375000000000000e+03 5.681089700176116171e-47
1.653500000000000000e+03 5.681796072588121050e-47
1.653625000000000000e+03 5.682502499070794286e-47
1.653750000000000000e+03 5.683208979624240893e-47
1.653875000000000000e+03 5.683915514248583387e-47
1.654000000000000000e+03 5.684622102943311286e-47
1.654125000000000000e+03 5.685328745708523769e-47
1.654250000000000000e+03 5.686035442544170274e-47
1.654375000000000000e+03 5.686742193450160374e-47
1.654500000000000000e+03 5.687448998426135272e-47
1.654625000000000000e+03 5.688155857472483906e-47
1.654750000000000000e+03 5.688862770588632594e-47
1.654875000000000000e+03 5.689569737774671762e-47
1.655000000000000000e+03 5.690276759030631553e-47
1.655125000000000000e+03 5.690983834356136643e-47
1.655250000000000000e+03 5.691690963751341633e-47
1.655375000000000000e+03 5.692398147215878978e-47
1.655500000000000000e+03 5.693105384750044270e-47
1.655625000000000000e+03 5.693812676353409677e-47
1.655750000000000000e+03 5.694520022026000480e-47
1.655875000000000000e+03 5.695227421767693191e-47
1.656000000000000000e+03 5.695934875578316677e-47
1.656125000000000000e+03 5.696642383457892330e-47
1.656250000000000000e+03 5.697349945406251934e-47
1.656375000000000000e+03 5.698057561423245747e-47
1.656500000000000000e+03 5.698765231509125608e-47
1.656625000000000000e+03 5.699472955663146699e-47
1.656750000000000000e+03 5.700180733885727128e-47
1.656875000000000000e+03 5.700888566176670483e-47
1.657000000000000000e+03 5.701596452535783266e-47
1.657125000000000000e+03 5.702304392963174380e-47
1.657250000000000000e+03 5.703012387458489890e-47
1.657375000000000000e+03 5.703720436021509075e-47
1.657500000000000000e+03 5.704428538652638375e-47
1.657625000000000000e+03 5.705136695351338138e-47
1.657750000000000000e+03 5.705844906117693930e-47
1.657875000000000000e+03 5.706553170951594904e-47
1.658000000000000000e+03 5.707261489852992443e-47
1.658125000000000000e+03 5.707969862821615262e-47
1.658250000000000000e+03 5.708678289857517812e-47
1.658375000000000000e+03 5.709386770960446311e-47
1.658500000000000000e+03 5.710095306130562169e-47
1.658625000000000000e+03 5.710803895367501728e-47
1.658750000000000000e+03 5.711512538671397227e-47
1.658875000000000000e+03 5.712221236041972520e-47
1.659000000000000000e+03 5.712929987479251915e-47
1.659125000000000000e+03 5.713638792983084700e-47
1.659250000000000000e+03 5.714347652553328910e-47
1.659375000000000000e+03 5.715056566189824110e-47
1.659500000000000000e+03 5.715765533892562520e-47
1.659625000000000000e+03 5.716474555661678324e-47
1.659750000000000000e+03 5.717183631496719382e-47
1.659875000000000000e+03 5.717892761397754729e-47
1.660000000000000000e+03 5.718601945364689077e-47
1.660125000000000000e+03 5.719311183397237526e-47
1.660250000000000000e+03 5.720020475495565378e-47
1.660375000000000000e+03 5.720729821659444129e-47
1.660500000000000000e+03 5.721439221888835858e-47
1.660625000000000000e+03 5.722148676183664723e-47
1.660750000000000000e+03 5.722858184543585541e-47
1.660875000000000000e+03 5.723567746968935715e-47
1.661000000000000000e+03 5.724277363459049189e-47
1.661125000000000000e+03 5.724987034014316846e-47
1.661250000000000000e+03 5.725696758634473235e-47
1.661375000000000000e+03 5.726406537319555305e-47
1.661500000000000000e+03 5.727116370069193566e-47
1.661625000000000000e+03 5.727826256883254805e-47
1.661750000000000000e+03 5.728536197762072537e-47
1.661875000000000000e+03 5.729246192705244210e-47
1.662000000000000000e+03 5.729956241712638559e-47
1.662125000000000000e+03 5.730666344784409214e-47
1.662250000000000000e+03 5.731376501920135149e-47
1.662375000000000000e+03 5.732086713119951520e-47
1.662500000000000000e+03 5.732796978383713447e-47
1.662625000000000000e+03 5.733507297711144785e-47
1.662750000000000000e+03 5.734217671102498343e-47
1.662875000000000000e+03 5.734928098557311284e-47
1.663000000000000000e+03 5.735638580075718765e-47
1.663125000000000000e+03 5.736349115657561320e-47
1.663250000000000000e+03 5.737059705302764080e-47
1.663375000000000000e+03 5.737770349011151049e-47
1.663500000000000000e+03 5.738481046782686251e-47
1.663625000000000000e+03 5.739191798617313290e-47
1.663750000000000000e+03 5.739902604514805608e-47
1.663875000000000000e+03 5.740613464475302252e-47
1.664000000000000000e+03 5.741324378498367610e-47
1.664125000000000000e+03 5.742035346584248659e-47
1.664250000000000000e+03 5.742746368732748011e-47
1.664375000000000000e+03 5.743457444943443670e-47
1.664500000000000000e+03 5.744168575216553439e-47
1.664625000000000000e+03 5.744879759552108436e-47
1.664750000000000000e+03 5.745590997949747918e-47
1.664875000000000000e+03 5.746302290409471886e-47
1.665000000000000000e+03 5.747013636931337709e-47
1.665125000000000000e+03 5.747725037514767812e-47
1.665250000000000000e+03 5.748436492160225033e-47
1.665375000000000000e+03 5.749148000867426419e-47
1.665500000000000000e+03 5.749859563636099712e-47
1.665625000000000000e+03 5.750571180466234218e-47
1.665750000000000000e+03 5.751282851357839660e-47
1.665875000000000000e+03 5.751994576310771157e-47
1.666000000000000000e+03 5.752706355324842993e-47
1.666125000000000000e+03 5.753418188400042526e-47
1.666250000000000000e+03 5.754130075536361005e-47
1.666375000000000000e+03 5.754842016733464915e-47
1.666500000000000000e+03 5.755554011991609985e-47
1.666625000000000000e+03 5.756266061310307122e-47
1.666750000000000000e+03 5.756978164689659397e-47
1.666875000000000000e+03 5.757690322129469423e-47
1.667000000000000000e+03 5.758402533630000706e-47
1.667125000000000000e+03 5.759114799190545377e-47
1.667250000000000000e+03 5.759827118811507933e-47
1.667375000000000000e+03 5.760539492492680292e-47
1.667500000000000000e+03 5.761251920233803809e-47
1.667625000000000000e+03 5.761964402034811393e-47
1.667750000000000000e+03 5.762676937895900430e-47
1.667875000000000000e+03 5.763389527816685870e-47
1.668000000000000000e+03 5.764102171797183273e-47
1.668125000000000000e+03 5.764814869837031896e-47
1.668250000000000000e+03 5.765527621936680964e-47
1.668375000000000000e+03 5.766240428095571378e-47
1.668500000000000000e+03 5.766953288313726474e-47
1.668625000000000000e+03 5.767666202591014986e-47
1.668750000000000000e+03 5.768379170927438858e-47
1.668875000000000000e+03 5.769092193323195476e-47
1.669000000000000000e+03 5.769805269777473904e-47
1.669125000000000000e+03 5.770518400290610574e-47
1.669250000000000000e+03 5.771231584862594789e-47
1.669375000000000000e+03 5.771944823493247638e-47
1.669500000000000000e+03 5.772658116182269639e-47
1.669625000000000000e+03 5.773371462929732745e-47
1.669750000000000000e+03 5.774084863735655430e-47
1.669875000000000000e+03 5.774798318599700291e-47
1.670000000000000000e+03 5.775511827521943170e-47
1.670125000000000000e+03 5.776225390502354898e-47
1.670250000000000000e+03 5.776939007540397766e-47
1.670375000000000000e+03 5.777652678636657127e-47
1.670500000000000000e+03 5.778366403790452339e-47
1.670625000000000000e+03 5.779080183002147059e-47
1.670750000000000000e+03 5.779794016271203580e-47
1.670875000000000000e+03 5.780507903597716220e-47
1.671000000000000000e+03 5.781221844981724844e-47
1.671125000000000000e+03 5.781935840423168195e-47
1.671250000000000000e+03 5.782649889921599965e-47
1.671375000000000000e+03 5.783363993477098916e-47
1.671500000000000000e+03 5.784078151089683521e-47
1.671625000000000000e+03 5.784792362759107777e-47
1.671750000000000000e+03 5.785506628485524342e-47
1.671875000000000000e+03 5.786220948268502468e-47
1.672000000000000000e+03 5.786935322108090770e-47
1.672125000000000000e+03 5.787649750004271748e-47
1.672250000000000000e+03 5.788364231957052207e-47
1.672375000000000000e+03 5.789078767965840961e-47
1.672500000000000000e+03 5.789793358031075565e-47
1.672625000000000000e+03 5.790508002152441953e-47
1.672750000000000000e+03 5.791222700329946930e-47
1.672875000000000000e+03 5.791937452563218088e-47
1.673000000000000000e+03 5.792652258852405168e-47
1.673125000000000000e+03 5.793367119197494557e-47
1.673250000000000000e+03 5.794082033598260671e-47
1.673375000000000000e+03 5.794797002054526544e-47
1.673500000000000000e+03 5.795512024566225082e-47
1.673625000000000000e+03 5.796227101133481719e-47
1.673750000000000000e+03 5.796942231755890986e-47
1.673875000000000000e+03 5.797657416433414962e-47
1.674000000000000000e+03 5.798372655166272425e-47
1.674125000000000000e+03 5.799087947954088049e-47
1.674250000000000000e+03 5.799803294796758766e-47
1.674375000000000000e+03 5.800518695694355556e-47
1.674500000000000000e+03 5.801234150646503095e-47
1.674625000000000000e+03 5.801949659653519339e-47
1.674750000000000000e+03 5.802665222714850051e-47
1.674875000000000000e+03 5.803380839830854999e-47
1.675000000000000000e+03 5.804096511001104406e-47
1.675125000000000000e+03 5.804812236225598272e-47
1.675250000000000000e+03 5.805528015504261726e-47
1.675375000000000000e+03 5.806243848837075322e-47
1.675500000000000000e+03 5.806959736223749301e-47
1.675625000000000000e+03 5.807675677664448961e-47
1.675750000000000000e+03 5.808391673158851483e-47
1.675875000000000000e+03 5.809107722707128000e-47
1.676000000000000000e+03 5.809823826308775809e-47
1.676125000000000000e+03 5.810539983963828943e-47
1.676250000000000000e+03 5.811256195672683146e-47
1.676375000000000000e+03 5.811972461434570265e-47
1.676500000000000000e+03 5.812688781249737276e-47
1.676625000000000000e+03 5.813405155118011101e-47
1.676750000000000000e+03 5.814121583039346039e-47
1.676875000000000000e+03 5.814838065013680834e-47
1.677000000000000000e+03 5.815554601040980480e-47
1.677125000000000000e+03 5.816271191120844371e-47
1.677250000000000000e+03 5.816987835253376548e-47
1.677375000000000000e+03 5.817704533438527422e-47
1.677500000000000000e+03 5.818421285676175449e-47
1.677625000000000000e+03 5.819138091966257426e-47
1.677750000000000000e+03 5.819854952308696539e-47
1.677875000000000000e+03 5.820571866703071760e-47
1.678000000000000000e+03 5.821288835149597980e-47
1.678125000000000000e+03 5.822005857648302423e-47
1.678250000000000000e+03 5.822722934198812682e-47
1.678375000000000000e+03 5.823440064801264883e-47
1.678500000000000000e+03 5.824157249455398440e-47
1.678625000000000000e+03 5.824874488160968320e-47
1.678750000000000000e+03 5.825591780918247752e-47
1.678875000000000000e+03 5.826309127726967398e-47
1.679000000000000000e+03 5.827026528586969736e-47
1.679125000000000000e+03 5.827743983498444374e-47
1.679250000000000000e+03 5.828461492460887638e-47
1.679375000000000000e+03 5.829179055474469687e-47
1.679500000000000000e+03 5.829896672538997997e-47
1.679625000000000000e+03 5.830614343654472568e-47
1.679750000000000000e+03 5.831332068820711571e-47
1.679875000000000000e+03 5.832049848037670278e-47
1.680000000000000000e+03 5.832767681305176585e-47
1.680125000000000000e+03 5.833485568623329670e-47
1.680250000000000000e+03 5.834203509991770738e-47
1.680375000000000000e+03 5.834921505410605774e-47
1.680500000000000000e+03 5.835639554879623779e-47
1.680625000000000000e+03 5.836357658398923933e-47
1.680750000000000000e+03 5.837075815968099795e-47
1.680875000000000000e+03 5.837794027587390562e-47
1.681000000000000000e+03 5.838512293256430632e-47
1.681125000000000000e+03 5.839230612975420308e-47
1.681250000000000000e+03 5.839948986743813132e-47
1.681375000000000000e+03 5.840667414561954286e-47
1.681500000000000000e+03 5.841385896429611380e-47
1.681625000000000000e+03 5.842104432346669677e-47
1.681750000000000000e+03 5.842823022312846224e-47
1.681875000000000000e+03 5.843541666328348132e-47
1.682000000000000000e+03 5.844260364393181233e-47
1.682125000000000000e+03 5.844979116506775734e-47
1.682250000000000000e+03 5.845697922669581830e-47
1.682375000000000000e+03 5.846416782881027782e-47
1.682500000000000000e+03 5.847135697141241940e-47
1.682625000000000000e+03 5.847854665450085258e-47
1.682750000000000000e+03 5.848573687807552874e-47
1.682875000000000000e+03 5.849292764213470739e-47
1.683000000000000000e+03 5.850011894667826212e-47
1.683125000000000000e+03 5.850731079170475385e-47
1.683250000000000000e+03 5.851450317721179062e-47
1.683375000000000000e+03 5.852169610320092818e-47
1.683500000000000000e+03 5.852888956967168036e-47
1.683625000000000000e+03 5.853608357662044948e-47
1.683750000000000000e+03 5.854327812404715774e-47
1.683875000000000000e+03 5.855047321194915064e-47
1.684000000000000000e+03 5.855766884033083292e-47
1.684125000000000000e+03 5.856486500918665247e-47
1.684250000000000000e+03 5.857206171851616202e-47
1.684375000000000000e+03 5.857925896832140348e-47
1.684500000000000000e+03 5.858645675860017937e-47
1.684625000000000000e+03 5.859365508934855168e-47
1.684750000000000000e+03 5.860085396056692879e-47
1.684875000000000000e+03 5.860805337225733319e-47
1.685000000000000000e+03 5.861525332441620608e-47
1.685125000000000000e+03 5.862245381704479207e-47
1.685250000000000000e+03 5.862965485013770437e-47
1.685375000000000000e+03 5.863685642369833645e-47
1.685500000000000000e+03 5.864405853772387825e-47
1.685625000000000000e+03 5.865126119221604108e-47
1.685750000000000000e+03 5.865846438716867973e-47
1.685875000000000000e+03 5.866566812258681149e-47
1.686000000000000000e+03 5.867287239846411612e-47
1.686125000000000000e+03 5.868007721480360789e-47
1.686250000000000000e+03 5.868728257160259340e-47
1.686375000000000000e+03 5.869448846886041147e-47
1.686500000000000000e+03 5.870169490657717875e-47
1.686625000000000000e+03 5.870890188474945317e-47
1.686750000000000000e+03 5.871610940337862515e-47
1.686875000000000000e+03 5.872331746246280837e-47
1.687000000000000000e+03 5.873052606200306267e-47
1.687125000000000000e+03 5.873773520199605290e-47
1.687250000000000000e+03 5.874494488244095258e-47
1.687375000000000000e+03 5.875215510333760613e-47
1.687500000000000000e+03 5.875936586468505092e-47
1.687625000000000000e+03 5.876657716648141032e-47
1.687750000000000000e+03 5.877378900872732609e-47
1.687875000000000000e+03 5.878100139142200090e-47
1.688000000000000000e+03 5.878821431456298444e-47
1.688125000000000000e+03 5.879542777815136573e-47
1.688250000000000000e+03 5.880264178218272061e-47
1.688375000000000000e+03 5.880985632665922712e-47
1.688500000000000000e+03 5.881707141158156591e-47
1.688625000000000000e+03 5.882428703694219157e-47
1.688750000000000000e+03 5.883150320274787164e-47
1.688875000000000000e+03 5.883871990899267479e-47
1.689000000000000000e+03 5.884593715567701915e-47
1.689125000000000000e+03 5.885315494280086581e-47
1.689250000000000000e+03 5.886037327036314519e-47
1.689375000000000000e+03 5.886759213836235017e-47
1.689500000000000000e+03 5.887481154679542756e-47
1.689625000000000000e+03 5.888203149566537220e-47
1.689750000000000000e+03 5.888925198496926706e-47
1.689875000000000000e+03 5.889647301470670373e-47
1.690000000000000000e+03 5.890369458487800310e-47
1.690125000000000000e+03 5.891091669547946053e-47
1.690250000000000000e+03 5.891813934651090100e-47
1.690375000000000000e+03 5.892536253797368579e-47
1.690500000000000000e+03 5.893258626986416860e-47
1.690625000000000000e+03 5.893981054218240778e-47
1.690750000000000000e+03 5.894703535492868530e-47
1.690875000000000000e+03 5.895426070810017164e-47
1.691000000000000000e+03 5.896148660169722657e-47
1.691125000000000000e+03 5.896871303571963616e-47
1.691250000000000000e+03 5.897594001016347214e-47
1.691375000000000000e+03 5.898316752503239054e-47
1.691500000000000000e+03 5.899039558031992525e-47
1.691625000000000000e+03 5.899762417603079214e-47
1.691750000000000000e+03 5.900485331215999337e-47
1.691875000000000000e+03 5.901208298870763588e-47
1.692000000000000000e+03 5.901931320567317517e-47
1.692125000000000000e+03 5.902654396305676681e-47
1.692250000000000000e+03 5.903377526085602855e-47
1.692375000000000000e+03 5.904100709907094094e-47
1.692500000000000000e+03 5.904823947769891755e-47
1.692625000000000000e+03 5.905547239674197113e-47
1.692750000000000000e+03 5.906270585619683459e-47
1.692875000000000000e+03 5.906993985606401357e-47
1.693000000000000000e+03 5.907717439634015345e-47
1.693125000000000000e+03 5.908440947702732535e-47
1.693250000000000000e+03 5.909164509812369152e-47
1.693375000000000000e+03 5.909888125962746286e-47
1.693500000000000000e+03 5.910611796153736558e-47
1.693625000000000000e+03 5.911335520385603474e-47
1.693750000000000000e+03 5.912059298657875447e-47
1.693875000000000000e+03 5.912783130970527195e-47
1.694000000000000000e+03 5.913507017323524687e-47
1.694125000000000000e+03 5.914230957716815415e-47
1.694250000000000000e+03 5.914954952150390630e-47
1.694375000000000000e+03 5.915679000623997519e-47
1.694500000000000000e+03 5.916403103137448422e-47
1.694625000000000000e+03 5.917127259690864880e-47
1.694750000000000000e+03 5.917851470284125352e-47
1.694875000000000000e+03 5.918575734917083012e-47
1.695000000000000000e+03 5.919300053589760224e-47
1.695125000000000000e+03 5.920024426301778746e-47
1.695250000000000000e+03 5.920748853053522655e-47
1.695375000000000000e+03 5.921473333844427990e-47
1.695500000000000000e+03 5.922197868674708667e-47
1.695625000000000000e+03 5.922922457544115765e-47
